4,MEASUREMENT_DATA_CH_2,16AC8A010, 32025Y2S4, FALSE, 1.08,2021-06-23 21:36:14.257483
1,MEASUREMENT_DATA_CH_2,E08356900, 3202570S5, TRUE, 1.289,2021-06-23 21:36:31.117447
3,MEASUREMENT_DATA_CH_2,16ACX6010, 320264906, TRUE, 1.073,2021-06-23 21:54:47.865396
1,MEASUREMENT_DATA_CH_2,163437010, 32025Y2SV, TRUE, 0.832,2021-06-24 10:31:38.031939
7,MEASUREMENT_DATA_IH_2,163306087, 320258FB7, FALSE, 0.002,2021-06-24 10:33:41.102186
3,MEASUREMENT_DATA_IH_1,E12576400, 320258FW8, TRUE, 3.06,2021-06-24 10:42:33.212301
4,MEASUREMENT_DATA_CH_2,E06582900, 32025Y2MW, TRUE, 1.411,2021-06-24 10:45:02.059573
4,MEASUREMENT_DATA_CH_2,163304017, 320265242, TRUE, 0.937,2021-06-24 11:31:43.677661
5,MEASUREMENT_DATA_IH_2,16AC57010, 320290091, TRUE, 2.69,2021-06-24 12:24:17.370992
7,MEASUREMENT_DATA_CH_2,163306087, 32025Y1LX, FALSE, 1.966,2021-06-24 13:10:25.485237
4,MEASUREMENT_DATA_CH_1,163304017, 320265242, TRUE, 0.902,2021-06-24 13:23:09.236679
5,MEASUREMENT_DATA_IH_1,E12575300, E21929400, TRUE, 1.912,2021-06-24 13:25:55.403772
3,MEASUREMENT_DATA_CH_1,163438013, 32025Y2NZ, TRUE, 0.93,2021-06-24 14:11:40.001843
1,MEASUREMENT_DATA_IH_2,164M07020, 3202512R1, TRUE, 2.729,2021-06-24 14:15:45.511066
1,MEASUREMENT_DATA_CH_1,164M07020, 32025Y2NZ, TRUE, 1.057,2021-06-24 15:08:15.816333
3,MEASUREMENT_DATA_IH_2,163438013, 32025Y2NZ, TRUE, 1.614,2021-06-24 15:14:18.641517
6,MEASUREMENT_DATA_CH_2,169306024, 320263726, TRUE, 0.9,2021-06-24 15:19:01.297853
1,MEASUREMENT_DATA_IH_2,164M07020, 3202512R1, TRUE, 2.761,2021-06-24 15:22:27.802542
4,MEASUREMENT_DATA_IH_2,164M06040, 32025Y2QR, TRUE, 1.971,2021-06-24 15:24:13.481716
4,MEASUREMENT_DATA_CH_1,164M06040, 3202541W2, TRUE, 1.31,2021-06-24 15:27:37.210209
5,MEASUREMENT_DATA_CH_2,E12295900, 3202577J0, TRUE, 1.25,2021-06-24 15:42:13.992329
6,MEASUREMENT_DATA_CH_2,E00019736, 3202601F9, TRUE, 0.912,2021-06-24 15:46:16.197076
1,MEASUREMENT_DATA_CH_1,16AC23010, 32025Y2NZ, TRUE, 0.943,2021-06-24 16:06:38.543443
5,MEASUREMENT_DATA_CH_2,163420020, 3202536F9, TRUE, 1.295,2021-06-24 16:54:43.685028
5,MEASUREMENT_DATA_IH_1,163420020, E21929400, TRUE, 1.882,2021-06-24 16:56:17.537328
3,MEASUREMENT_DATA_CH_2,E12575400, 32025Y2C3, TRUE, 1.167,2021-06-24 17:18:40.758742
4,MEASUREMENT_DATA_CH_2,E12575200, 3202576R4, TRUE, 1.071,2021-06-24 17:24:25.062523
4,MEASUREMENT_DATA_IH_1,E12575200, E21929400, TRUE, 1.885,2021-06-24 17:25:36.527458
1,MEASUREMENT_DATA_CH_1,163478043, 32025Y2L7, TRUE, 1.149,2021-06-24 17:26:40.347149
1,MEASUREMENT_DATA_CH_2,163465016, E03846100, TRUE, 0.835,2021-06-24 17:38:34.924455
1,MEASUREMENT_DATA_IH_2,163465016, E03846100, TRUE, 2.775,2021-06-24 17:38:44.771263
5,MEASUREMENT_DATA_CH_2,164MA2020, 3202577J0, TRUE, 1.12,2021-06-24 18:18:12.265023
4,MEASUREMENT_DATA_IH_1,E12575400, E21929400, TRUE, 1.906,2021-06-24 18:26:09.839371
